time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1752154267624000000,186.222,0.6899999976158142,unplugged,false
1752154268626000000,187.22399975585938,0.6899999976158142,unplugged,false
1752154269627000000,188.225,0.6899999976158142,unplugged,false
1752154270630000000,189.22800024414062,0.6899999976158142,unplugged,false
1752154271631000000,190.229,0.6899999976158142,unplugged,false
1752154272633000000,191.231,0.6899999976158142,unplugged,false
1752154273634000000,192.23199975585936,0.6899999976158142,unplugged,false
1752154274636000000,193.234,0.6899999976158142,unplugged,false
1752154275637000000,194.235,0.6899999976158142,unplugged,false
1752154276639000000,195.237,0.6899999976158142,unplugged,false
1752154277641000000,196.239,0.6899999976158142,unplugged,false
1752154278642000000,197.23999975585937,0.6800000071525574,unplugged,false
1752154279644000000,198.242,0.6800000071525574,unplugged,false
1752154280646000000,199.24400024414064,0.6800000071525574,unplugged,false
1752154281648000000,200.246,0.6800000071525574,unplugged,false
1752154282650000000,201.24799975585938,0.6800000071525574,unplugged,false
1752154283652000000,202.25,0.6800000071525574,unplugged,false
1752154284655000000,203.253,0.6800000071525574,unplugged,false
1752154285656000000,204.254,0.6800000071525574,unplugged,false
1752154286659000000,205.257,0.6800000071525574,unplugged,false
1752154287660000000,206.258,0.6800000071525574,unplugged,false
1752154288661000000,207.259,0.6800000071525574,unplugged,false
1752154289663000000,208.261,0.6800000071525574,unplugged,false
1752154290665000000,209.263,0.6800000071525574,unplugged,false
1752154291666000000,210.26399975585937,0.6800000071525574,unplugged,false
1752154292667000000,211.265,0.6800000071525574,unplugged,false
1752154293669000000,212.267,0.6800000071525574,unplugged,false
1752154294670000000,213.26800024414064,0.6800000071525574,unplugged,false
1752154295671000000,214.269,0.6800000071525574,unplugged,false
1752154296671000000,215.269,0.6800000071525574,unplugged,false
1752154297673000000,216.271,0.6800000071525574,unplugged,false
1752154298676000000,217.274,0.6800000071525574,unplugged,false
1752154299676000000,218.274,0.6800000071525574,unplugged,false
1752154300676000000,219.274,0.6800000071525574,unplugged,false
1752154301678000000,220.27600024414062,0.6800000071525574,unplugged,false
1752154302680000000,221.278,0.6800000071525574,unplugged,false
1752154303681000000,222.279,0.6800000071525574,unplugged,false
1752154304683000000,223.281,0.6800000071525574,unplugged,false
1752154305685000000,224.283,0.6800000071525574,unplugged,false
1752154306687000000,225.285,0.6800000071525574,unplugged,false
1752154307688000000,226.286,0.6800000071525574,unplugged,false
1752154308690000000,227.28799975585937,0.6800000071525574,unplugged,false
1752154309692000000,228.29,0.6800000071525574,unplugged,false
1752154310695000000,229.293,0.6800000071525574,unplugged,false
1752154311696000000,230.294,0.6800000071525574,unplugged,false
1752154312698000000,231.29599975585938,0.6800000071525574,unplugged,false
1752154313699000000,232.297,0.6800000071525574,unplugged,false
1752154314701000000,233.299,0.6800000071525574,unplugged,false
1752154315703000000,234.301,0.6800000071525574,unplugged,false
1752154316704000000,235.302,0.6800000071525574,unplugged,false
1752154317705000000,236.303,0.6800000071525574,unplugged,false
1752154318707000000,237.305,0.6800000071525574,unplugged,false
1752154319709000000,238.307,0.6800000071525574,unplugged,false
1752154320710000000,239.30800024414063,0.6800000071525574,unplugged,false
1752154321715000000,240.313,0.6800000071525574,unplugged,false
1752154322715000000,241.313,0.6800000071525574,unplugged,false
1752154323717000000,242.315,0.6800000071525574,unplugged,false
1752154324719000000,243.317,0.6800000071525574,unplugged,false
1752154325724000000,244.322,0.6800000071525574,unplugged,false
1752154326724000000,245.322,0.6800000071525574,unplugged,false
1752154327725000000,246.323,0.6800000071525574,unplugged,false
1752154328727000000,247.325,0.6800000071525574,unplugged,false
1752154329728000000,248.326,0.6800000071525574,unplugged,false
1752154330730000000,249.32799975585937,0.6800000071525574,unplugged,false
1752154331730000000,250.32799975585937,0.6800000071525574,unplugged,false
1752154332731000000,251.329,0.6800000071525574,unplugged,false
1752154333732000000,252.33,0.6800000071525574,unplugged,false
1752154334733000000,253.331,0.6800000071525574,unplugged,false
1752154335734000000,254.33200024414063,0.6800000071525574,unplugged,false
1752154336736000000,255.334,0.6800000071525574,unplugged,false
1752154337737000000,256.335,0.6800000071525574,unplugged,false
1752154338738000000,257.33599975585935,0.6800000071525574,unplugged,false
1752154339740000000,258.338,0.6800000071525574,unplugged,false
1752154340743000000,259.341,0.6800000071525574,unplugged,false
1752154341744000000,260.342,0.6800000071525574,unplugged,false
1752154342745000000,261.343,0.6800000071525574,unplugged,false
1752154343748000000,262.346,0.6800000071525574,unplugged,false
1752154344748000000,263.346,0.6800000071525574,unplugged,false
1752154345751000000,264.349,0.6800000071525574,unplugged,false
1752154346751000000,265.349,0.6800000071525574,unplugged,false
1752154347752000000,266.35,0.6800000071525574,unplugged,false
1752154348816000000,267.414,0.6800000071525574,unplugged,false
